speed,dangerous,sin_wind_dir,dangerous_proba,scenario,cos_wind_dir,true,baseline,dangerous_indirect
5.439757,0.0,0.3322854,0.00017376519,1.0,0.9304413,0.0,0.0,0
5.739404,0.0,0.479772,0.00014925134,1.0,0.79935396,0.0,0.0,0
5.899678,0.0,0.61801434,0.0003125607,1.0,0.74735475,0.0,0.0,0
5.636672,0.0,0.61200005,0.00012884337,1.0,0.7894749,0.0,0.0,0
5.107162,0.0,0.737981,0.0002274427,1.0,0.6240552,0.0,0.0,0
4.816732,0.0,0.6997442,0.00045024778,1.0,0.61081344,0.0,0.0,0
5.2284684,0.0,0.78618795,0.0002329812,1.0,0.58175534,0.0,0.0,0
5.611082,0.0,0.850381,0.00027305778,1.0,0.47606227,0.0,0.0,0
4.960663,0.0,0.7952811,0.00020683996,1.0,0.573676,0.0,0.0,0
5.1555166,0.0,0.7911725,0.00038494362,1.0,0.5666093,0.0,0.0,0
6.7511067,0.0,0.856288,0.00051978696,1.0,0.45236805,0.0,0.0,0
7.4157066,0.0,0.9377103,0.00017551279,1.0,0.24960862,0.0,0.0,0
7.0789495,0.0,0.9354669,9.952653e-05,1.0,0.30316713,0.0,0.0,0
5.855719,0.0,0.9336128,0.00029262475,1.0,0.2565632,0.0,0.0,0
6.4336314,0.0,0.86578435,0.00012992609,1.0,0.4675664,0.0,0.0,0
5.80425,0.0,0.84764075,7.949929e-05,1.0,0.4950942,0.0,0.0,0
4.8479953,0.0,0.76985323,9.301767e-05,1.0,0.5115006,0.0,0.0,0
4.1133566,0.0,0.22157104,0.0002684936,1.0,0.7255046,0.0,0.0,0
4.2938957,0.0,-0.022206051,0.0003561353,1.0,0.7546237,0.0,0.0,0
5.651732,0.0,-0.4519648,0.00015492046,1.0,0.76121753,0.0,0.0,0
6.302661,0.0,-0.37459671,0.00010212334,1.0,0.8553945,0.0,0.0,0
5.1349025,0.0,-0.48316222,0.00017965623,1.0,0.7819027,0.0,0.0,0
4.834779,0.0,-0.24094458,0.00021221208,1.0,0.8023474,0.0,0.0,0
5.343626,0.0,0.047162417,0.00020066542,1.0,0.9299004,0.0,0.0,0
5.687835,0.0,0.23883179,0.00022462766,1.0,0.9147545,0.0,0.0,0
5.1930776,0.0,0.6510077,0.00015280097,1.0,0.6837627,0.0,0.0,0
5.795554,0.0,0.6780173,0.00020116543,1.0,0.7205026,0.0,0.0,0
5.065199,0.0,0.65536815,0.00035031966,1.0,0.6092999,0.0,0.0,0
2.6676066,0.0,-0.19995612,0.058743443,1.0,-0.22223984,0.0,0.0,0
2.8848767,0.0,0.34727955,0.012166766,1.0,0.49126998,0.0,0.0,0
3.457375,0.0,0.6788047,0.0031598827,1.0,0.524424,0.0,0.0,0
4.46299,0.0,0.7395769,0.0003640302,1.0,0.61373496,0.0,0.0,0
6.8189893,0.0,0.9161275,0.00024457302,1.0,0.24560598,0.0,0.0,0
5.2634563,0.0,0.92645687,0.00032655871,1.0,0.26894602,0.0,0.0,0
3.5574882,0.0,0.81433225,0.0017448206,1.0,0.5215015,0.0,0.0,0
3.0500736,0.0,0.7363314,0.0024264858,1.0,0.6421858,0.0,0.0,0
3.3594065,0.0,0.7703678,0.0013405567,1.0,0.5770158,0.0,0.0,0
4.1674404,0.0,0.8408974,0.00026711967,1.0,0.48698592,0.0,0.0,0
5.3197155,0.0,0.87379175,0.00030877494,1.0,0.45468217,0.0,0.0,0
5.7926164,0.0,0.8859593,0.00027368983,1.0,0.4568249,0.0,0.0,0
5.987645,0.0,0.73737013,0.00020911027,1.0,0.5220332,0.0,0.0,0
6.017599,0.0,0.7168306,0.0004127202,1.0,0.4902192,0.0,0.0,0
4.716511,0.0,0.6152718,0.00027170195,1.0,0.573964,0.0,0.0,0
4.836987,0.0,0.36668402,0.00027230594,1.0,0.75493574,0.0,0.0,0
4.0413923,0.0,-0.47248146,0.0007498612,1.0,0.71738,0.0,0.0,0
4.6605563,0.0,-0.56217307,0.00048244442,1.0,0.66130346,0.0,0.0,0
5.6829724,0.0,-0.44580385,0.0002175355,1.0,0.7890621,0.0,0.0,0
5.0096607,0.0,-0.44165534,0.00031202595,1.0,0.7759533,0.0,0.0,0
4.5767655,0.0,-0.12856486,0.0004112208,1.0,0.87030566,0.0,0.0,0
3.7546668,0.0,-0.07180159,0.0007511657,1.0,0.760976,0.0,0.0,0
4.0342913,0.0,0.5180694,0.00061488646,1.0,0.7738146,0.0,0.0,0
5.34697,0.0,0.7072071,0.00078653527,1.0,0.6190954,0.0,0.0,0
4.838103,0.0,0.8091529,0.00067370816,1.0,0.47033232,0.0,0.0,0
4.961796,0.0,0.85997033,0.000472076,1.0,0.38588792,0.0,0.0,0
4.7199345,0.0,0.9398201,0.00083374535,1.0,0.2727919,0.0,0.0,0
3.8079104,0.0,0.86820453,0.00074969,1.0,0.41450843,0.0,0.0,0
3.8964436,0.0,0.88765115,0.0012215641,1.0,0.41305628,0.0,0.0,0
5.138356,0.0,0.9284556,0.0004303755,1.0,0.2530638,0.0,0.0,0
5.89664,0.0,0.90220726,0.00036584242,1.0,0.29446363,0.0,0.0,0
6.2284584,0.0,0.8662477,0.00038625376,1.0,0.4379763,0.0,0.0,0
6.159867,0.0,0.9002724,0.00029148036,1.0,0.39376557,0.0,0.0,0
5.6969986,0.0,0.9001628,0.00020544679,1.0,0.41423106,0.0,0.0,0
5.35731,0.0,0.8687094,0.00020355407,1.0,0.4521114,0.0,0.0,0
4.6100144,0.0,0.86611354,0.00043058622,1.0,0.53655726,0.0,0.0,0
4.539759,0.0,0.6417412,0.00082330336,1.0,0.62991637,0.0,0.0,0
3.8581345,0.0,0.32069927,0.0003897365,1.0,0.7312223,0.0,0.0,0
3.9136918,0.0,-0.49552724,0.00019759023,1.0,0.8075218,0.0,0.0,0
4.7596006,0.0,-0.60540485,0.00012898204,1.0,0.70691586,0.0,0.0,0
5.954482,0.0,-0.53461105,0.00014266686,1.0,0.79570794,0.0,0.0,0
5.827354,0.0,-0.5475425,0.00015651916,1.0,0.823456,0.0,0.0,0
4.679505,0.0,-0.5884129,0.00035463204,1.0,0.7967056,0.0,0.0,0
3.4207878,0.0,-0.68230194,0.002532,1.0,0.45551527,0.0,0.0,0
3.3666818,0.0,0.017461158,0.0045994753,1.0,0.7013113,0.0,0.0,0
1.7286589,0.0,-0.2739909,0.1944866,1.0,0.5620703,0.0,0.0,0
2.8428679,0.0,0.43706274,0.012790946,1.0,0.71654433,0.0,0.0,0
3.7530198,0.0,0.49851227,0.0008102533,1.0,0.7383696,0.0,0.0,0
2.76008,0.0,0.24058975,0.030655263,1.0,0.545033,0.0,1.0,0
2.4930863,0.0,-0.14632715,0.034678727,1.0,0.6925244,0.0,0.0,0
3.3577814,0.0,0.74477684,0.010553227,1.0,0.5900917,0.0,0.0,0
4.5298676,0.0,0.7483967,0.0023522459,1.0,0.5550813,0.0,0.0,0
3.948122,0.0,0.70808846,0.0011277228,1.0,0.6271327,0.0,0.0,0
3.8701553,0.0,0.6965449,0.0012742748,1.0,0.66401446,0.0,0.0,0
3.5706031,0.0,0.8036133,0.0014093199,1.0,0.56512254,0.0,0.0,0
3.912398,0.0,0.8605996,0.0009354157,1.0,0.45427758,0.0,0.0,0
4.3987684,0.0,0.86443806,0.0009944376,1.0,0.46231323,0.0,0.0,0
4.193292,0.0,0.82482886,0.00044018816,1.0,0.562567,0.0,0.0,0
3.8902428,0.0,0.52514946,0.0004874443,1.0,0.6797647,0.0,0.0,0
4.689748,0.0,-0.19961154,0.0002918196,1.0,0.8095791,0.0,0.0,0
3.8588798,0.0,-0.4516258,0.0022744343,1.0,0.70225453,0.0,0.0,0
3.4858882,0.0,-0.34827965,0.0023959705,1.0,0.80503666,0.0,0.0,0
4.811523,0.0,-0.71970385,0.00034241454,1.0,0.70292574,0.0,0.0,0
6.1236744,0.0,-0.71895635,0.0005562898,1.0,0.702043,0.0,0.0,0
7.228808,0.0,-0.6455593,0.00031269062,1.0,0.7733028,0.0,0.0,0
